State,Year,Quater,Transaction_type,Transaction_count,Transaction_amount
andaman-&-nicobar-islands,2021,3,Others,2103,1650766
karnataka,2019,2,Peer-to-peer payments,50033334,1.43E+11
karnataka,2019,2,Merchant payments,44848593,12338599108
karnataka,2019,2,Recharge & bill payments,19283028,7745156562
karnataka,2019,2,Financial Services,140353,44871623
karnataka,2019,2,Others,1096296,662690676
karnataka,2019,1,Peer-to-peer payments,44049036,1.04E+11
karnataka,2019,1,Merchant payments,24491960,7076613843
karnataka,2019,1,Recharge & bill payments,16981941,6217689429
karnataka,2019,1,Financial Services,293728,51023386
karnataka,2019,1,Others,770944,512618725
karnataka,2019,4,Merchant payments,114044901,31602890835
karnataka,2019,4,Peer-to-peer payments,93311589,2.51E+11
karnataka,2019,4,Recharge & bill payments,28862161,12183568521
karnataka,2019,4,Financial Services,101937,51145982
karnataka,2019,4,Others,1475664,646673755
karnataka,2019,3,Merchant payments,76924325,20375791901
karnataka,2019,3,Peer-to-peer payments,67784880,1.83E+11
karnataka,2019,3,Recharge & bill payments,24339891,10208179941
karnataka,2019,3,Financial Services,189716,57194690
karnataka,2019,3,Others,1494923,732228821
karnataka,2022,2,Merchant payments,735295388,3.58E+11
karnataka,2022,2,Peer-to-peer payments,449723751,1.46E+12
karnataka,2022,2,Recharge & bill payments,91137091,50583781089
karnataka,2022,2,Financial Services,351688,545330283
karnataka,2022,2,Others,941042,670434289
karnataka,2022,1,Merchant payments,588543313,2.78E+11
karnataka,2022,1,Peer-to-peer payments,389491586,1.24E+12
karnataka,2022,1,Recharge & bill payments,78206453,43891305256
karnataka,2022,1,Financial Services,384922,624857963
karnataka,2022,1,Others,1229133,824344937
karnataka,2022,4,Merchant payments,830157371,3.81E+11
karnataka,2022,4,Peer-to-peer payments,460041715,1.47E+12
karnataka,2022,4,Recharge & bill payments,87517348,54445900607
karnataka,2022,4,Financial Services,426795,650217624
karnataka,2022,4,Others,767142,689145506
karnataka,2022,3,Merchant payments,704609552,3.34E+11
karnataka,2022,3,Peer-to-peer payments,404084880,1.28E+12
karnataka,2022,3,Recharge & bill payments,79979546,48539011844
karnataka,2022,3,Financial Services,361312,558132533
karnataka,2022,3,Others,726038,610455785
karnataka,2020,2,Merchant payments,87251639,38463881234
karnataka,2020,2,Peer-to-peer payments,82118363,2.66E+11
karnataka,2020,2,Recharge & bill payments,43290272,16434890228
karnataka,2020,2,Financial Services,161560,246367207
karnataka,2020,2,Others,399878,192530880
karnataka,2020,1,Merchant payments,132970737,40374401933
karnataka,2020,1,Peer-to-peer payments,100868460,2.98E+11
karnataka,2020,1,Recharge & bill payments,35854971,14724886028
karnataka,2020,1,Financial Services,93648,110130184
karnataka,2020,1,Others,1246074,557335296
karnataka,2020,4,Merchant payments,215711211,97147239182
karnataka,2020,4,Peer-to-peer payments,166981242,5.38E+11
karnataka,2020,4,Recharge & bill payments,47736461,21611671359
karnataka,2020,4,Financial Services,284700,427966918
karnataka,2020,4,Others,823370,508863332
karnataka,2020,3,Merchant payments,137206600,60769881812
karnataka,2020,3,Peer-to-peer payments,119241776,3.90E+11
karnataka,2020,3,Recharge & bill payments,43139631,18911088810
karnataka,2020,3,Financial Services,251980,358426105
karnataka,2020,3,Others,520544,268744139
karnataka,2018,2,Recharge & bill payments,7391926,2435924808
karnataka,2018,2,Peer-to-peer payments,7164836,29135024501
karnataka,2018,2,Merchant payments,1874383,1361967204
karnataka,2018,2,Financial Services,194363,93244737
karnataka,2018,2,Others,490939,489418829
karnataka,2018,1,Recharge & bill payments,5785292,1496816541
karnataka,2018,1,Peer-to-peer payments,4456528,16522277460
karnataka,2018,1,Merchant payments,1089627,696586489
karnataka,2018,1,Financial Services,159848,52664837
karnataka,2018,1,Others,525604,449549985
karnataka,2018,4,Peer-to-peer payments,20471744,63575342228
karnataka,2018,4,Merchant payments,11812478,4751317554
karnataka,2018,4,Recharge & bill payments,11426205,4030978295
karnataka,2018,4,Financial Services,289353,71134704
karnataka,2018,4,Others,812291,579613793
karnataka,2018,3,Peer-to-peer payments,12863507,42819128165
karnataka,2018,3,Recharge & bill payments,8674172,3019156590
karnataka,2018,3,Merchant payments,3638065,1879406580
karnataka,2018,3,Financial Services,205740,50726023
karnataka,2018,3,Others,598777,456674396
karnataka,2023,2,Merchant payments,1282439025,5.54E+11
karnataka,2023,2,Peer-to-peer payments,655334370,2.13E+12
karnataka,2023,2,Recharge & bill payments,128708109,90352839418
karnataka,2023,2,Financial Services,564180,870214613
karnataka,2023,2,Others,821842,767292428
karnataka,2023,1,Merchant payments,1130908170,4.76E+11
karnataka,2023,1,Peer-to-peer payments,596731227,1.91E+12
karnataka,2023,1,Recharge & bill payments,115567496,83516906348
karnataka,2023,1,Financial Services,541652,829191703
karnataka,2023,1,Others,948644,847870010
karnataka,2023,3,Merchant payments,1502087676,6.20E+11
karnataka,2023,3,Peer-to-peer payments,733741628,2.27E+12
karnataka,2023,3,Recharge & bill payments,131971913,96428751649
karnataka,2023,3,Financial Services,680721,1117575810
karnataka,2023,3,Others,780364,730906598
karnataka,2021,2,Merchant payments,244460862,1.25E+11
karnataka,2021,2,Peer-to-peer payments,216539959,6.84E+11
karnataka,2021,2,Recharge & bill payments,68599238,28272314719
karnataka,2021,2,Financial Services,304779,456933673
karnataka,2021,2,Others,744208,497736717
karnataka,2021,1,Merchant payments,279599017,1.18E+11
karnataka,2021,1,Peer-to-peer payments,190894164,6.11E+11
karnataka,2021,1,Recharge & bill payments,52261651,25111731675
karnataka,2021,1,Financial Services,297710,475815041
karnataka,2021,1,Others,744950,511117233
karnataka,2021,4,Merchant payments,503210623,2.44E+11
karnataka,2021,4,Peer-to-peer payments,350032663,1.09E+12
karnataka,2021,4,Recharge & bill payments,76826701,39294350717
karnataka,2021,4,Financial Services,365769,574240588
karnataka,2021,4,Others,1289682,896608692
karnataka,2021,3,Merchant payments,391381353,1.91E+11
karnataka,2021,3,Peer-to-peer payments,288462867,9.08E+11
karnataka,2021,3,Recharge & bill payments,72168311,33386709060
karnataka,2021,3,Financial Services,286685,508051800
karnataka,2021,3,Others,997323,637927036
haryana,2019,2,Peer-to-peer payments,10387562,37056084813
haryana,2019,2,Recharge & bill payments,5902923,2838724048
haryana,2019,2,Merchant payments,5738283,2292901816
haryana,2019,2,Financial Services,57488,12080285
haryana,2019,2,Others,655560,301748850
haryana,2019,1,Peer-to-peer payments,12622225,30283578836
haryana,2019,1,Recharge & bill payments,5576577,2202061874
haryana,2019,1,Merchant payments,3361995,1292375556
haryana,2019,1,Financial Services,101786,15201736
haryana,2019,1,Others,473192,258437718
haryana,2019,4,Peer-to-peer payments,15729819,58242027266
haryana,2019,4,Merchant payments,11615667,5253780278
haryana,2019,4,Recharge & bill payments,9648003,5637358525
haryana,2019,4,Financial Services,41688,13756049
haryana,2019,4,Others,790808,212797749
haryana,2019,3,Peer-to-peer payments,11775288,43738290119
haryana,2019,3,Merchant payments,9386779,3615636827
haryana,2019,3,Recharge & bill payments,8289987,4817098564
haryana,2019,3,Financial Services,61503,16715100
haryana,2019,3,Others,829974,301378585
haryana,2022,2,Merchant payments,130033573,76926347115
haryana,2022,2,Peer-to-peer payments,84219451,3.01E+11
haryana,2022,2,Recharge & bill payments,20011709,17457331653
haryana,2022,2,Financial Services,89805,120610061
haryana,2022,2,Others,345424,224949213
haryana,2022,1,Merchant payments,98346418,62565728158
haryana,2022,1,Peer-to-peer payments,74499889,2.64E+11
haryana,2022,1,Recharge & bill payments,18494827,14765350795
haryana,2022,1,Financial Services,107240,146586164
haryana,2022,1,Others,540235,279136534
haryana,2022,4,Merchant payments,169685872,1.03E+11
haryana,2022,4,Peer-to-peer payments,102993798,3.65E+11
haryana,2022,4,Recharge & bill payments,23545059,22666085169
haryana,2022,4,Financial Services,118488,152488074
haryana,2022,4,Others,305148,239722615
haryana,2022,3,Merchant payments,151278013,87063736519
haryana,2022,3,Peer-to-peer payments,95071203,3.19E+11
haryana,2022,3,Recharge & bill payments,22592966,21247984018
haryana,2022,3,Financial Services,111032,144937203
haryana,2022,3,Others,308596,223267730
haryana,2020,2,Peer-to-peer payments,17334369,66645492690
haryana,2020,2,Recharge & bill payments,12740328,6547618491
haryana,2020,2,Merchant payments,11527654,7393393677
haryana,2020,2,Financial Services,48759,49209527
haryana,2020,2,Others,129940,75550536
haryana,2020,1,Peer-to-peer payments,17728235,68367245528
haryana,2020,1,Merchant payments,14327020,7075196609
haryana,2020,1,Recharge & bill payments,11346112,6331682016
haryana,2020,1,Financial Services,34488,25266730
haryana,2020,1,Others,600232,176823674
haryana,2020,4,Merchant payments,34063692,21382305452
haryana,2020,4,Peer-to-peer payments,33920789,1.29E+11
haryana,2020,4,Recharge & bill payments,14682896,9675471300
haryana,2020,4,Financial Services,84881,103265693
haryana,2020,4,Others,419181,223528573
haryana,2020,3,Peer-to-peer payments,24123449,88796356487
haryana,2020,3,Merchant payments,20845136,12141560866
haryana,2020,3,Recharge & bill payments,12716319,8452802892
haryana,2020,3,Financial Services,66457,80854296
haryana,2020,3,Others,186818,96375902
haryana,2018,2,Recharge & bill payments,3054284,984897276
haryana,2018,2,Peer-to-peer payments,2388953,9745924809
haryana,2018,2,Merchant payments,369916,334118261
haryana,2018,2,Financial Services,167570,38145882
haryana,2018,2,Others,170208,217328211
haryana,2018,1,Recharge & bill payments,2368002,535578755
haryana,2018,1,Peer-to-peer payments,1607193,5814807510
haryana,2018,1,Merchant payments,167816,173513595
haryana,2018,1,Financial Services,128636,27501068
haryana,2018,1,Others,209123,242110585
haryana,2018,4,Peer-to-peer payments,5905032,22416919746
haryana,2018,4,Recharge & bill payments,4116262,1671040703
haryana,2018,4,Merchant payments,2413446,1013407379
haryana,2018,4,Financial Services,120711,22252543
haryana,2018,4,Others,394732,267255642
haryana,2018,3,Peer-to-peer payments,3753981,14429454356
haryana,2018,3,Recharge & bill payments,3203386,1310467515
haryana,2018,3,Merchant payments,1003057,427387637
haryana,2018,3,Financial Services,100452,17323790
haryana,2018,3,Others,201148,190505707
haryana,2023,2,Merchant payments,275974807,1.30E+11
haryana,2023,2,Peer-to-peer payments,147382711,4.96E+11
haryana,2023,2,Recharge & bill payments,33655091,35262651840
haryana,2023,2,Financial Services,172309,259162565
haryana,2023,2,Others,351272,251633370
haryana,2023,1,Merchant payments,220693824,1.14E+11
haryana,2023,1,Peer-to-peer payments,128879993,4.43E+11
haryana,2023,1,Recharge & bill payments,31210728,32978369763
haryana,2023,1,Financial Services,158036,217615573
haryana,2023,1,Others,375883,281741717
haryana,2023,3,Merchant payments,310148821,1.41E+11
haryana,2023,3,Peer-to-peer payments,156760079,4.99E+11
haryana,2023,3,Recharge & bill payments,34105227,37490386949
haryana,2023,3,Financial Services,198713,304618547
haryana,2023,3,Others,306638,223563566
haryana,2021,2,Merchant payments,45335533,29119078263
haryana,2021,2,Peer-to-peer payments,44086559,1.61E+11
haryana,2021,2,Recharge & bill payments,15861047,9839496894
haryana,2021,2,Financial Services,85821,97238136
haryana,2021,2,Others,311896,227855606
haryana,2021,1,Merchant payments,39363588,23389100227
haryana,2021,1,Peer-to-peer payments,36764622,1.36E+11
haryana,2021,1,Recharge & bill payments,13680353,9260346909
haryana,2021,1,Financial Services,79784,99672809
haryana,2021,1,Others,364437,218544351
haryana,2021,4,Merchant payments,84993587,56325102920
haryana,2021,4,Peer-to-peer payments,66548306,2.39E+11
haryana,2021,4,Recharge & bill payments,17632752,13817258646
haryana,2021,4,Financial Services,105050,151421306
haryana,2021,4,Others,407280,307822609
haryana,2021,3,Merchant payments,66885213,40190922826
haryana,2021,3,Peer-to-peer payments,55929958,1.89E+11
haryana,2021,3,Recharge & bill payments,17087955,11681457468
haryana,2021,3,Financial Services,77496,116592181
haryana,2021,3,Others,479071,289441481
chhattisgarh,2019,2,Peer-to-peer payments,4350167,15410038389
chhattisgarh,2019,2,Recharge & bill payments,3435305,855753107
chhattisgarh,2019,2,Merchant payments,1483870,654411637
chhattisgarh,2019,2,Financial Services,22563,4237631
chhattisgarh,2019,2,Others,98040,77914922
chhattisgarh,2019,1,Peer-to-peer payments,4068056,11417366152
chhattisgarh,2019,1,Recharge & bill payments,2997095,679458794
chhattisgarh,2019,1,Merchant payments,710047,374735986
chhattisgarh,2019,1,Financial Services,33835,5075418
chhattisgarh,2019,1,Others,78636,67920032
chhattisgarh,2019,4,Peer-to-peer payments,7241974,24112075521
chhattisgarh,2019,4,Recharge & bill payments,5112337,1257371454
chhattisgarh,2019,4,Merchant payments,3852716,1720930747
chhattisgarh,2019,4,Financial Services,14974,4665759
chhattisgarh,2019,4,Others,83757,48745253
chhattisgarh,2019,3,Peer-to-peer payments,5021844,17584630267
chhattisgarh,2019,3,Recharge & bill payments,4335851,1069468753
chhattisgarh,2019,3,Merchant payments,2772084,1074255588
chhattisgarh,2019,3,Financial Services,16452,4542997
chhattisgarh,2019,3,Others,96880,70361559
chhattisgarh,2022,2,Merchant payments,61093916,41536371583
chhattisgarh,2022,2,Peer-to-peer payments,42532112,1.34E+11
chhattisgarh,2022,2,Recharge & bill payments,12737942,5949415519
chhattisgarh,2022,2,Financial Services,41530,46037703
chhattisgarh,2022,2,Others,178548,114905117
chhattisgarh,2022,1,Merchant payments,48236094,33822547183
chhattisgarh,2022,1,Peer-to-peer payments,37457039,1.18E+11
chhattisgarh,2022,1,Recharge & bill payments,11466264,5442872986
chhattisgarh,2022,1,Financial Services,52918,55991695
chhattisgarh,2022,1,Others,200977,131773069
chhattisgarh,2022,4,Merchant payments,97405954,60247141797
chhattisgarh,2022,4,Peer-to-peer payments,63986789,1.84E+11
chhattisgarh,2022,4,Recharge & bill payments,16324117,8376603987
chhattisgarh,2022,4,Financial Services,63695,81169069
chhattisgarh,2022,4,Others,179891,141385263
chhattisgarh,2022,3,Merchant payments,84355775,50874051122
chhattisgarh,2022,3,Peer-to-peer payments,57116149,1.61E+11
chhattisgarh,2022,3,Recharge & bill payments,16538894,8069941553
chhattisgarh,2022,3,Financial Services,55775,61881709
chhattisgarh,2022,3,Others,185994,128469268
chhattisgarh,2020,2,Recharge & bill payments,8366200,2504355746
chhattisgarh,2020,2,Peer-to-peer payments,7216219,27351810047
chhattisgarh,2020,2,Merchant payments,3158417,2361252112
chhattisgarh,2020,2,Financial Services,19986,17814454
chhattisgarh,2020,2,Others,60103,33149845
chhattisgarh,2020,1,Peer-to-peer payments,8109789,28723854868
chhattisgarh,2020,1,Recharge & bill payments,6400067,1688995018
chhattisgarh,2020,1,Merchant payments,4923214,2393811867
chhattisgarh,2020,1,Financial Services,12424,7378557
chhattisgarh,2020,1,Others,78497,46557359
chhattisgarh,2020,4,Peer-to-peer payments,14257312,50812302052
chhattisgarh,2020,4,Merchant payments,11677743,8238390462
chhattisgarh,2020,4,Recharge & bill payments,9423324,3033918783
chhattisgarh,2020,4,Financial Services,41308,48082346
chhattisgarh,2020,4,Others,129949,82280639
chhattisgarh,2020,3,Peer-to-peer payments,9734445,34661165923
chhattisgarh,2020,3,Recharge & bill payments,8705513,2790720003
chhattisgarh,2020,3,Merchant payments,5591916,3990179454
chhattisgarh,2020,3,Financial Services,34893,39141096
chhattisgarh,2020,3,Others,81772,45538330
chhattisgarh,2018,2,Recharge & bill payments,1643461,351709628
chhattisgarh,2018,2,Peer-to-peer payments,933066,3703114547
chhattisgarh,2018,2,Merchant payments,118438,129967815
chhattisgarh,2018,2,Financial Services,40299,9405941
chhattisgarh,2018,2,Others,80892,69972510
chhattisgarh,2018,1,Recharge & bill payments,1177618,206518662
chhattisgarh,2018,1,Peer-to-peer payments,550697,1838238336
chhattisgarh,2018,1,Merchant payments,42411,39708474
chhattisgarh,2018,1,Financial Services,33002,7350624
chhattisgarh,2018,1,Others,87786,57339459
chhattisgarh,2018,4,Recharge & bill payments,2438959,554514488
chhattisgarh,2018,4,Peer-to-peer payments,2342713,8450105299
chhattisgarh,2018,4,Merchant payments,458091,331842964
chhattisgarh,2018,4,Financial Services,42199,9709810
